"";"ent";"con";"n_ren";"p3";"sex";"anios_esc";"fac_tri.x";"ingocup";"e_con";"rama";"c_ocu11c";"tue2";"eda7c";"pre_asa";"medica5c";"ent.1";"hrsocup";"per.x"
"2437";3;40322;1;1212;2;18;68;12000;6;4;3;4;6;2;1;3;35;120
"2438";3;40326;1;2271;1;18;78;0;5;4;1;4;4;1;3;3;40;120
"2439";3;40328;1;2242;1;17;57;0;5;4;1;4;3;1;3;3;56;120
"2440";3;40331;1;2644;1;12;60;6000;5;4;5;1;6;1;3;3;56;120
"2441";3;40332;1;1624;1;18;84;20000;5;4;4;4;4;1;3;3;35;120
"2442";3;40333;1;2644;1;11;45;10000;1;4;5;5;2;0;1;3;54;120
"2443";3;40333;1;2261;1;17;45;15050;5;1;1;1;4;1;3;3;70;120
"2444";3;40337;1;2242;1;17;62;0;5;4;1;2;3;0;1;3;45;120
"2445";3;40340;1;2261;1;17;53;18000;4;4;1;4;6;1;3;3;40;120
"2446";3;40343;1;2644;1;16;60;14000;1;4;5;1;3;1;3;3;48;120
"2447";3;40349;3;2271;1;17;59;0;6;4;1;1;2;1;3;3;40;120
"2448";3;40351;1;2643;1;9;57;8600;1;4;1;2;3;1;3;3;48;120
"2449";3;40358;2;2261;1;17;43;0;5;1;1;1;3;1;3;3;45;120
"2450";23;40038;2;1212;2;16;128;0;1;4;3;1;4;1;3;23;60;120
"2451";23;40052;1;2612;2;6;93;0;4;4;1;1;5;1;2;23;40;120
"2452";23;40053;6;2643;1;12;124;0;6;1;1;1;2;1;3;23;48;120
"2453";23;40053;1;2271;1;17;124;12000;1;4;1;1;3;1;3;23;54;120
"2454";23;40077;1;2612;1;12;183;10000;5;4;1;4;4;1;3;23;40;120
"2455";23;40086;2;2271;1;16;178;10750;5;4;1;5;4;0;1;23;40;120
"2456";23;40090;1;2622;1;16;113;11000;5;4;1;5;5;0;1;23;24;120
"2457";23;40093;2;2261;1;16;152;8600;5;1;1;1;2;1;3;23;68;120
"2458";23;40097;1;2242;1;16;131;20000;1;4;1;1;4;1;3;23;40;120
"2459";23;40102;1;2271;1;17;313;20000;6;4;1;2;2;2;2;23;48;120
"2460";23;40124;1;2643;1;9;186;5160;5;4;1;5;6;0;1;23;12;120
"2461";23;40134;1;2271;1;16;125;10000;5;4;1;4;4;1;4;23;50;120
"2462";23;40137;1;2271;1;17;178;14000;5;4;1;1;3;1;3;23;48;120
"2463";23;40138;1;1621;1;18;131;0;5;4;4;3;5;1;3;23;40;120
"2464";23;40155;1;2272;1;16;135;0;1;4;1;2;3;0;1;23;30;120
"2465";23;40157;1;2261;1;16;166;0;5;1;1;1;5;1;3;23;56;120
"2466";23;40157;3;2271;1;16;166;0;6;4;1;1;2;1;3;23;48;120
"2467";23;40165;3;2271;2;17;119;0;6;4;1;5;2;0;1;23;0;120
"2468";23;40166;1;2271;1;16;281;0;5;4;1;1;3;1;3;23;40;120
"2469";23;40190;1;2640;1;12;115;0;5;1;5;1;4;1;3;23;48;120
"2470";23;40194;2;2261;1;16;115;19000;5;1;1;1;2;1;3;23;70;120
"2471";23;40194;1;1622;1;16;115;28000;1;4;4;4;3;1;3;23;46;120
"2472";23;40197;3;2272;1;16;129;8400;6;3;1;1;2;1;3;23;45;120
"2473";23;40202;1;1321;1;18;269;20000;1;4;3;2;3;0;1;23;17;120
"2474";23;40205;1;2643;1;14;137;4800;5;4;1;1;4;1;3;23;48;120
"2475";23;40216;1;1512;1;16;123;0;5;4;4;1;3;1;3;23;48;120
"2476";23;40223;1;2643;1;6;232;4000;1;4;1;5;5;0;1;23;6;120
"2477";23;40226;1;2621;1;12;161;14000;5;4;1;4;5;1;3;23;48;120
"2478";23;40226;4;2621;1;12;161;14000;1;4;1;4;2;1;3;23;36;120
"2479";23;40241;1;2640;1;12;235;20000;1;4;5;1;5;1;3;23;48;120
"2480";23;40244;1;2271;1;16;233;22000;1;4;1;1;5;1;3;23;40;120
"2481";23;40254;3;2271;1;16;157;0;6;4;1;1;2;1;3;23;48;120
"2482";23;40259;3;2640;1;16;201;5000;6;1;5;1;2;1;3;23;44;120
"2483";23;40266;1;2643;1;9;151;0;5;4;1;2;5;0;1;23;72;120
"2484";23;40267;1;2643;1;12;136;12000;5;4;1;1;4;1;3;23;69;120
"2485";23;40287;1;2272;1;17;111;13760;2;4;1;2;3;0;1;23;24;120
"2486";23;40290;1;1212;1;17;198;36000;6;4;3;1;2;1;3;23;60;120
"2487";23;40290;2;1512;2;12;198;0;1;4;4;1;3;1;3;23;49;120
"2488";23;40292;1;2643;1;11;152;2150;5;4;1;5;6;0;1;23;36;120
"2489";23;40307;3;2271;1;16;175;0;6;4;1;1;2;1;3;23;45;120
"2490";23;40308;1;2622;1;17;359;0;5;4;1;1;4;2;1;23;36;120
"2491";23;40311;2;1512;2;16;203;13000;5;4;4;1;4;1;3;23;60;120
"2492";23;40332;6;1512;2;16;151;7000;2;3;4;1;4;1;3;23;48;120
"2493";23;40343;1;2644;1;9;134;0;1;4;5;1;4;2;1;23;60;120
"2494";23;40345;2;2281;1;17;119;9000;6;3;1;1;2;1;3;23;45;120
"2495";23;40354;1;1212;1;18;836;0;5;4;3;1;6;1;3;23;50;120
"2496";23;40354;3;2271;1;16;836;0;6;4;1;4;2;1;3;23;40;120
"2497";23;40356;1;2640;1;16;120;30000;5;5;5;4;5;1;3;23;66;120
"2498";23;40357;1;2271;1;18;197;20000;6;4;1;1;3;1;3;23;54;120
"2499";23;40359;1;2643;1;8;146;6450;5;4;1;5;4;0;1;23;4;120
"2500";23;40364;3;2271;1;17;276;10000;6;4;1;1;3;1;3;23;43;120
"2501";23;40367;2;1212;2;18;448;44000;5;4;3;1;3;1;3;23;40;120
"2502";23;40370;4;2644;2;9;152;0;6;4;5;2;2;1;3;23;48;120
"2503";23;40380;1;2644;1;16;220;15000;5;1;5;2;5;0;1;23;60;120
"2504";23;40382;1;2241;1;17;202;0;5;1;1;1;6;0;1;23;80;120
"2505";23;40386;1;2644;1;12;149;5160;5;1;5;2;4;2;1;23;45;120
"2506";23;40395;1;2643;1;6;116;6000;5;4;1;1;4;1;3;23;48;120
"2507";23;40397;4;2271;1;16;184;8000;6;5;1;1;2;1;3;23;48;120
"2508";23;40400;1;2643;1;12;248;0;5;4;1;1;3;1;4;23;48;120
"2509";4;41012;1;2253;1;17;29;7500;5;4;1;1;4;1;3;4;45;120
"2510";4;41020;1;2252;1;16;17;7400;1;1;1;1;2;1;3;4;29;120
"2511";4;41028;1;2271;1;17;33;25800;5;5;1;4;4;1;3;4;0;120
"2512";4;41030;2;2261;1;16;36;0;6;4;1;1;2;1;4;4;105;120
"2513";4;41032;1;2643;1;15;25;8000;1;4;1;1;3;1;3;4;49;120
"2514";4;41036;2;2252;1;16;30;0;5;4;1;5;3;0;1;4;42;120
"2515";4;41038;2;2261;1;17;27;0;1;5;1;1;3;1;3;4;70;120
"2516";4;41055;2;2271;1;17;25;6000;6;4;1;1;2;2;2;4;40;120
"2517";4;41070;3;2261;2;17;30;32250;5;5;1;4;3;1;3;4;30;120
"2518";4;41074;1;2254;1;17;29;0;1;5;1;4;4;1;3;4;50;120
"2519";4;41096;1;2640;1;12;23;12000;1;4;5;1;4;1;3;4;20;120
"2520";4;41101;1;1512;1;15;30;60000;5;5;4;1;4;1;3;4;72;120
"2521";4;41104;2;2643;1;12;47;28000;5;5;1;4;4;1;3;4;84;120
"2522";4;41116;1;1512;2;17;58;36000;1;4;4;1;4;1;3;4;45;120
"2523";4;41118;1;2612;1;12;40;45000;5;5;1;1;5;1;3;4;84;120
"2524";4;41126;1;2254;1;17;47;64500;5;5;1;4;4;1;3;4;50;120
"2525";4;41127;3;2253;2;17;55;12000;6;1;1;1;2;1;3;4;49;120
"2526";4;41128;5;2242;1;16;22;7525;5;7;1;5;2;0;1;4;48;120
"2527";4;41129;3;2643;1;13;30;34400;5;5;1;4;3;1;3;4;84;120
"2528";4;41130;1;2612;1;15;40;0;5;1;1;1;4;1;3;4;44;120
"2529";4;41130;2;2612;2;15;40;0;5;1;1;1;3;1;3;4;48;120
"2530";4;41142;3;2261;2;16;19;18000;1;1;1;1;3;1;3;4;84;120
"2531";4;41145;3;2261;1;18;57;6000;5;1;1;2;3;0;1;4;54;120
"2532";4;41148;2;2252;1;17;40;20000;1;4;1;1;3;1;3;4;45;120
"2533";4;41154;2;2241;1;16;14;18800;4;4;1;4;4;1;4;4;48;120
"2534";4;41174;1;1322;1;17;49;60000;5;5;3;4;5;1;3;4;56;120
"2535";4;41174;1;2262;2;17;49;60000;5;5;1;4;3;1;3;4;45;120
"2536";4;41174;2;2262;1;17;49;0;5;5;1;1;3;1;3;4;70;120
"2537";4;41174;1;2254;1;17;49;40000;5;5;1;4;5;1;3;4;55;120
"2538";4;41180;2;2271;1;17;25;6000;6;4;1;1;2;1;3;4;48;120
"2539";4;41191;1;2612;1;12;41;0;5;3;1;1;5;1;3;4;46;120
"2540";4;41193;4;2261;1;16;17;16000;5;1;1;1;3;1;3;4;61;120
"2541";4;41193;1;2241;1;17;17;24080;3;1;1;1;3;1;3;4;54;120
"2542";4;41198;1;2254;1;16;28;25000;6;5;1;4;2;1;3;4;60;120
"2543";4;41208;1;2643;1;12;22;0;5;4;1;5;4;0;1;4;6;120
"2544";4;41229;1;2261;1;16;25;28000;5;5;1;1;3;1;3;4;40;120
"2545";4;41231;3;2252;1;15;24;0;6;1;1;1;3;1;3;4;40;120
"2546";4;41238;1;2644;1;10;29;12900;1;7;5;1;3;1;3;4;35;120
"2547";4;41255;1;2623;1;16;33;26000;5;5;1;1;4;1;3;4;70;120
"2548";4;41255;1;2252;1;18;33;20000;5;5;1;4;5;1;3;4;105;120
"2549";4;41292;1;2254;1;17;39;14000;6;5;1;1;3;1;3;4;60;120
"2550";4;41301;1;2271;1;17;25;16000;1;6;1;2;3;1;3;4;48;120
"2551";4;41313;2;2261;1;17;22;38700;6;4;1;1;3;1;3;4;84;120
"2552";4;41313;3;2261;1;17;22;38700;6;4;1;1;3;1;3;4;84;120
"2553";4;41321;1;2261;1;16;51;0;5;1;1;1;3;1;3;4;50;120
"2554";4;41321;2;2261;2;17;51;0;5;1;1;1;3;1;3;4;40;120
"2555";4;41321;1;2254;1;17;51;30000;5;5;1;4;4;1;3;4;50;120
"2556";4;41323;1;1512;2;15;39;16000;3;4;4;4;3;1;3;4;40;120
"2557";4;41328;1;2271;1;17;43;0;5;4;1;4;4;1;3;4;0;120
"2558";4;41351;2;2644;1;10;27;0;2;4;5;5;3;0;1;4;18;120
"2559";4;41352;2;2254;1;16;23;8000;6;1;1;1;2;1;3;4;84;120
"2560";4;41373;5;2271;1;18;25;34400;5;4;1;5;3;0;1;4;20;120
"2561";4;41382;1;2261;1;17;35;25000;5;4;1;2;3;0;1;4;54;120
"2562";4;41390;1;2261;2;17;29;0;2;1;1;1;4;1;3;4;40;120
"2563";4;41402;1;2252;1;16;28;35000;5;1;1;1;5;2;2;4;46;120
"2564";4;41402;2;2261;2;16;28;3748;6;1;1;1;2;2;2;4;32;120
"2565";4;41403;2;2262;1;18;35;0;5;4;1;5;3;0;1;4;24;120
"2566";4;41404;3;2271;2;16;30;0;6;4;1;2;3;0;1;4;40;120
"2567";4;41414;3;2254;1;17;47;15000;6;4;1;1;2;1;3;4;40;120
"2568";4;41414;1;2272;1;16;47;0;6;5;1;4;5;1;3;4;40;120
"2569";4;41417;3;2251;1;16;66;37625;6;1;1;1;2;1;3;4;84;120
"2570";4;41417;5;2253;1;19;66;24000;5;1;1;1;3;2;2;4;50;120
"2571";4;41418;3;2621;1;12;48;14000;2;1;1;1;3;1;3;4;72;120
"2572";4;50011;1;1512;1;18;33;23650;5;4;4;4;5;1;3;4;40;120
"2573";4;50011;1;2254;1;16;33;21000;1;1;1;1;2;1;3;4;45;120
"2574";4;50017;3;2261;1;17;23;0;6;1;1;1;3;1;3;4;46;120
"2575";4;50021;1;2261;1;17;59;50000;5;1;1;1;4;1;3;4;84;120
"2576";4;50022;3;2252;1;16;46;7740;1;3;1;1;3;1;3;4;48;120
"2577";4;50037;1;2254;1;18;24;150500;5;5;1;4;5;1;3;4;84;120
"2578";4;50042;3;2261;1;16;24;10000;6;1;1;1;2;1;3;4;68;120
"2579";4;50049;1;2254;1;17;34;0;5;5;1;1;4;1;3;4;66;120
"2580";4;50064;1;2271;1;16;31;21500;5;1;1;1;4;1;3;4;45;120
"2581";4;50064;1;1321;2;17;31;2e+05;3;4;3;2;4;0;1;4;40;120
"2582";4;50073;1;2254;1;16;11;20000;1;5;1;4;2;1;4;4;0;120
"2583";4;50081;1;2242;1;17;36;15000;5;1;1;1;3;1;3;4;84;120
"2584";4;50089;3;2271;1;18;31;10000;6;1;1;1;2;1;3;4;40;120
"2585";4;50089;1;2644;1;15;31;10750;1;4;5;1;2;1;3;4;50;120
"2586";4;50111;2;2272;1;17;65;40000;5;1;1;1;4;1;3;4;40;120
"2587";4;50111;1;2254;1;19;65;24000;5;5;1;1;4;1;3;4;98;120
"2588";4;50114;1;2271;1;17;25;3010;6;4;1;5;3;2;1;4;30;120
"2589";13;40001;1;2272;1;16;66;14000;5;4;1;4;3;1;4;13;40;120
"2590";13;40013;1;1212;1;16;83;32000;5;4;3;1;5;1;3;13;16;120
"2591";13;40013;1;2271;1;16;83;6800;1;4;1;4;5;1;3;13;32;120
"2592";13;40014;2;2271;2;16;91;10000;5;4;1;4;4;1;4;13;0;120
"2593";13;40015;1;2253;1;16;61;8000;1;1;1;5;4;0;1;13;34;120
"2594";13;40031;2;2242;1;16;78;7000;6;4;1;1;2;1;3;13;54;120
"2595";13;40039;4;2271;1;16;53;0;6;2;1;1;2;1;2;13;27;120
"2596";13;40042;1;1512;2;18;90;11400;6;4;4;4;5;1;3;13;0;120
"2597";13;40047;2;2261;2;17;55;0;6;1;1;1;2;1;3;13;45;120
"2598";13;40049;2;1212;2;14;62;15000;5;4;3;2;6;0;1;13;0;120
"2599";13;40051;1;2242;1;17;70;12900;6;2;1;1;2;1;3;13;37;120
"2600";13;40059;1;2262;1;16;46;0;2;4;1;4;6;1;3;13;0;120
"2601";13;40068;1;2271;1;16;104;0;5;4;1;1;4;1;3;13;40;120
"2602";13;40076;1;2644;1;9;58;4300;5;4;5;5;6;0;1;13;15;120
"2603";13;40085;1;2622;1;12;102;0;5;5;1;4;5;1;3;13;40;120
"2604";13;40089;1;1621;1;15;51;12000;1;4;4;1;5;1;3;13;40;120
"2605";13;40089;1;2622;1;9;51;12900;5;4;1;5;3;0;1;13;30;120
"2606";13;40090;4;2253;2;16;50;11000;6;5;1;4;2;1;4;13;40;120
"2607";13;40125;1;2272;1;18;68;28000;6;4;1;4;4;1;3;13;50;120
"2608";13;40134;1;2612;1;18;59;10600;5;4;1;1;4;1;3;13;55;120
"2609";13;40149;4;2644;1;12;62;8000;2;4;5;1;3;1;3;13;48;120
"2610";13;40155;2;1512;2;18;83;10600;5;4;4;4;3;1;3;13;40;120
"2611";13;40166;2;2261;1;16;51;13000;5;1;1;1;5;1;3;13;40;120
"2612";13;40172;1;2271;1;16;70;30000;5;4;1;4;4;1;2;13;64;120
"2613";13;40174;1;2253;1;17;386;0;5;4;1;4;4;1;3;13;40;120
"2614";13;40180;1;1212;2;15;98;5000;2;4;3;2;2;1;3;13;42;120
"2615";13;40181;1;2271;1;16;62;8000;6;4;1;4;2;1;1;13;40;120
"2616";13;40187;1;2262;1;16;77;10500;6;4;1;4;2;1;3;13;40;120
"2617";13;40187;3;2261;2;16;77;15000;6;1;1;1;2;1;3;13;84;120
"2618";13;40193;2;2643;1;6;60;6450;1;4;1;2;5;0;1;13;66;120
"2619";13;40194;2;2242;2;16;96;20000;5;4;1;4;3;1;4;13;40;120
"2620";13;40197;3;2644;1;16;73;0;6;4;5;5;2;0;1;13;72;120
"2621";13;40215;1;2261;1;16;57;12900;5;1;1;2;3;2;1;13;55;120
"2622";13;40226;4;2254;1;17;74;0;6;4;1;1;2;1;3;13;84;120
"2623";13;40231;1;2281;2;18;78;0;6;4;1;4;3;1;3;13;35;120
"2624";13;40245;1;2644;1;12;89;0;5;4;5;1;3;1;3;13;40;120
"2625";13;40247;4;2242;1;16;55;3400;6;4;1;4;2;2;1;13;35;120
"2626";13;40254;3;2241;1;17;76;8000;6;1;1;1;2;2;1;13;50;120
"2627";13;40265;1;2272;1;16;60;12600;5;4;1;4;4;1;3;13;40;120
"2628";13;40265;2;1512;2;12;60;9000;5;4;4;4;4;1;3;13;42;120
"2629";13;40266;1;2643;1;11;68;4300;5;4;1;5;6;0;1;13;42;120
"2630";13;40271;4;2643;1;13;35;4500;6;4;1;2;2;2;2;13;12;120
"2631";13;40271;4;2643;1;16;35;12000;6;3;1;1;3;1;3;13;54;120
"2632";13;40272;4;2644;1;16;47;0;6;4;5;1;2;1;4;13;60;120
"2633";13;40274;1;2271;1;19;80;0;5;4;1;4;3;1;3;13;40;120
"2634";13;40275;1;2622;1;12;52;0;5;1;1;1;6;2;1;13;56;120
"2635";13;40277;1;1212;2;12;83;9000;6;4;3;1;3;1;3;13;50;120
"2636";13;40297;2;2242;1;19;88;20000;6;2;1;1;4;1;3;13;40;120
"2637";13;40299;2;2643;1;9;74;10000;6;4;1;1;1;1;3;13;49;120
"2638";13;40299;4;2640;1;9;74;18000;6;4;5;1;2;1;3;13;66;120
"2639";13;40311;2;2253;1;17;78;10750;6;1;1;1;3;1;3;13;45;120
"2640";13;40312;4;2271;1;16;42;25800;6;4;1;4;2;1;4;13;40;120
"2641";13;40313;1;2261;1;16;84;0;5;4;1;2;6;0;1;13;0;120
"2642";13;40314;2;2612;2;16;60;0;5;4;1;4;6;1;4;13;0;120
"2643";13;40339;2;2254;1;17;66;0;6;5;1;1;2;1;3;13;54;120
"2644";13;40340;1;2644;1;15;57;0;5;4;5;2;3;1;4;13;54;120
"2645";13;40351;3;2644;1;10;50;5167;6;4;5;2;3;1;3;13;55;120
"2646";13;40351;4;2271;1;17;50;14000;1;4;1;1;3;1;3;13;40;120
"2647";13;40358;1;2643;1;7;60;10750;5;4;1;5;5;0;1;13;20;120
"2648";13;40370;1;2253;1;16;52;10600;3;2;1;1;4;1;3;13;45;120
"2649";13;40372;4;2253;2;16;53;0;6;4;1;5;2;0;1;13;20;120
"2650";13;40372;5;2271;1;16;53;12350;6;2;1;1;2;1;3;13;52;120
"2651";13;40376;2;2261;1;16;51;0;5;1;1;1;3;2;1;13;68;120
"2652";13;40383;2;2640;1;9;59;5590;1;4;5;2;6;1;4;13;48;120
"2653";13;40386;1;2261;1;17;118;9600;5;1;1;1;2;1;3;13;54;120
"2654";13;40387;3;2271;2;17;68;14000;3;4;1;4;3;1;3;13;20;120
"2655";13;40388;3;2271;2;15;65;4500;6;4;1;2;2;2;1;13;31;120
"2656";13;40388;1;2252;1;17;65;17000;1;4;1;4;3;1;3;13;40;120
"2657";13;40392;1;2644;2;9;74;10750;4;4;5;1;4;2;2;13;38;120
"2658";13;40398;1;1321;1;16;62;0;5;4;3;1;4;1;3;13;40;120
"2659";13;40402;1;2643;1;12;57;19350;5;4;1;1;5;1;3;13;32;120
"2660";13;40405;1;2271;1;16;110;12000;5;4;1;1;3;1;3;13;40;120
"2661";13;40408;1;2612;2;16;59;10000;3;4;1;4;4;1;3;13;40;120
"2662";13;40414;1;2622;1;16;61;0;5;4;1;2;6;0;1;13;36;120
"2663";2;41001;1;2252;1;17;35;0;5;1;1;2;3;1;3;2;43;120
"2664";2;41006;3;2271;1;17;154;0;1;4;1;1;3;1;3;2;48;120
"2665";2;41016;3;1212;2;16;101;16000;6;4;3;1;3;1;3;2;45;120
"2666";2;41024;1;2271;1;16;153;8600;5;4;1;1;4;1;3;2;54;120
"2667";2;41034;6;2644;1;12;121;0;5;4;5;1;3;1;3;2;48;120
"2668";2;41040;3;2271;1;16;121;0;6;4;1;3;3;1;3;2;54;120
"2669";2;41047;1;2271;1;16;127;0;5;4;1;4;5;1;2;2;40;120
"2670";2;41048;1;2253;1;17;129;0;5;2;1;1;3;1;3;2;45;120
"2671";2;41049;1;2621;1;13;168;0;1;7;1;0;4;2;1;2;0;120
"2672";2;41059;4;2643;1;12;124;0;1;4;1;2;3;0;1;2;56;120
"2673";2;41071;2;2622;1;17;125;12000;6;4;1;4;2;1;3;2;45;120
"2674";2;41080;1;2271;1;16;124;20000;5;4;1;4;3;1;3;2;0;120
"2675";2;41080;3;2242;1;16;124;2150;6;4;1;5;2;0;1;2;12;120
"2676";2;41085;1;2253;1;16;121;1290;1;4;1;5;2;0;1;2;0;120
"2677";2;41086;1;2644;1;8;168;12900;1;1;5;1;3;1;3;2;50;120
"2678";2;41100;3;2252;1;16;110;0;6;4;1;1;2;1;3;2;47;120
"2679";2;41108;2;1212;1;16;152;0;5;4;3;1;3;1;3;2;60;120
"2680";2;41109;1;1622;2;16;337;0;5;4;4;1;3;1;3;2;60;120
"2681";2;41110;3;2271;1;16;249;8600;6;1;1;1;3;1;3;2;48;120
"2682";2;41136;1;2271;1;16;153;0;5;4;1;4;5;1;3;2;40;120
"2683";2;41150;2;2640;1;16;187;0;2;5;5;4;4;1;3;2;40;120
"2684";2;41164;1;2252;1;16;165;35000;5;2;1;1;3;1;3;2;60;120
"2685";2;41165;4;2253;2;16;127;14000;6;2;1;1;3;1;3;2;54;120
"2686";2;41171;3;2242;1;16;127;0;6;2;1;1;2;1;3;2;45;120
"2687";2;41178;1;2644;1;12;159;7310;5;4;5;1;2;1;3;2;30;120
"2688";2;41178;2;2271;1;16;159;0;5;4;1;1;3;1;3;2;45;120
"2689";2;41179;1;1512;1;12;152;10750;5;2;4;1;5;1;3;2;48;120
"2690";2;41188;1;2241;1;15;123;8600;5;1;1;1;2;1;3;2;48;120
"2691";2;41191;1;2640;1;13;134;0;5;4;5;1;5;1;3;2;40;120
"2692";2;41191;4;2271;2;16;134;8000;6;4;1;2;2;1;3;2;40;120
"2693";2;41203;4;2253;1;17;219;12900;1;2;1;1;3;1;3;2;24;120
"2694";2;41206;3;2253;2;16;117;0;6;2;1;1;2;1;3;2;45;120
"2695";2;41208;1;2644;1;9;127;1000;6;4;5;5;5;0;1;2;3;120
"2696";2;41211;1;2643;1;9;113;0;5;4;1;2;5;1;3;2;53;120
"2697";2;41228;1;2251;2;16;164;32250;6;2;1;1;2;1;3;2;50;120
"2698";2;41229;1;2252;1;17;159;40000;5;2;1;1;5;1;3;2;58;120
"2699";2;41229;1;2253;1;16;159;30000;5;2;1;1;3;1;3;2;40;120
"2700";2;41234;1;2253;2;16;129;0;5;2;1;1;3;1;3;2;54;120
"2701";2;41234;2;2253;1;16;129;0;5;2;1;1;3;1;3;2;45;120
"2702";2;41234;1;2242;1;16;129;0;5;2;1;1;5;1;3;2;50;120
"2703";2;41234;3;2242;2;16;129;0;6;2;1;1;2;1;3;2;50;120
"2704";2;41237;2;2640;1;19;130;16000;5;4;5;3;3;1;3;2;53;120
"2705";2;41237;2;2253;2;16;130;23000;5;2;1;1;3;1;3;2;52;120
"2706";2;41238;1;2271;1;16;206;0;5;4;1;4;4;1;3;2;40;120
"2707";2;41242;1;2253;1;16;131;34000;6;4;1;1;2;1;3;2;84;120
"2708";2;41248;1;2271;1;16;156;10750;5;4;1;2;5;0;1;2;40;120
"2709";2;41249;1;2253;2;15;170;9460;2;2;1;1;5;1;3;2;0;120
"2710";2;41252;2;2644;1;12;123;0;5;4;5;1;3;1;3;2;66;120
"2711";2;41257;1;2271;1;16;113;0;5;2;1;1;4;1;3;2;32;120
"2712";2;41263;2;2271;2;16;121;0;5;4;1;1;4;1;4;2;45;120
"2713";2;41270;2;2253;2;16;120;25000;6;2;1;1;3;1;3;2;40;120
"2714";2;41281;2;2253;1;16;135;0;6;2;1;1;3;1;3;2;50;120
"2715";2;41283;1;2644;1;9;167;6450;5;4;5;5;4;0;1;2;49;120
"2716";2;41286;2;2281;2;16;154;0;1;7;1;0;2;2;1;2;30;120
"2717";2;41288;1;2271;1;16;148;15000;5;4;1;4;4;1;3;2;45;120
"2718";2;41292;3;2261;2;16;134;0;6;1;1;2;3;1;3;2;60;120
"2719";2;41293;3;2271;2;16;189;0;6;4;1;2;3;1;3;2;22;120
"2720";2;41297;3;1212;2;16;138;10000;6;4;3;1;2;1;3;2;48;120
"2721";2;41297;1;2261;1;17;138;17000;5;4;1;4;5;1;3;2;35;120
"2722";2;41299;1;2271;1;17;164;15000;5;2;1;1;4;1;3;2;50;120
"2723";2;41305;1;2253;1;16;133;0;6;2;1;1;5;1;3;2;50;120
"2724";2;41314;2;2271;2;17;120;0;1;4;1;4;4;1;3;2;45;120
"2725";2;41316;1;2261;1;17;222;0;5;7;1;0;4;1;4;2;0;120
"2726";2;41319;2;2253;1;16;149;0;5;2;1;1;4;1;3;2;57;120
"2727";2;41320;1;1512;2;16;125;0;6;4;4;1;4;1;3;2;56;120
"2728";2;41323;2;1212;2;15;127;12900;5;4;3;1;3;1;3;2;48;120
"2729";2;41324;2;2271;1;16;160;12040;6;4;1;1;3;1;3;2;50;120
"2730";2;41332;2;2271;2;16;127;3010;1;2;1;1;2;2;1;2;20;120
"2731";2;41336;2;2271;1;15;171;9460;6;4;1;1;2;1;4;2;40;120
"2732";2;41348;2;2622;1;9;153;8170;1;1;1;1;3;1;3;2;44;120
"2733";2;41371;1;2612;2;16;171;10000;6;4;1;1;2;1;3;2;40;120
"2734";2;41373;1;2253;1;18;332;0;5;2;1;1;3;1;3;2;45;120
"2735";2;41376;1;2253;1;17;163;15000;1;2;1;1;4;1;3;2;50;120
"2736";2;41378;2;2253;2;16;162;20000;6;2;1;1;2;1;3;2;50;120
"2737";2;41378;3;2261;1;16;162;8600;6;1;1;1;2;1;3;2;50;120
"2738";2;41389;1;2644;1;10;117;0;6;4;5;5;3;0;1;2;12;120
"2739";2;41392;1;2643;1;17;205;6450;5;4;1;2;4;0;1;2;30;120
"2740";2;41399;1;2253;1;17;322;51600;5;4;1;1;3;0;1;2;18;120
"2741";2;41399;1;2261;1;16;322;80000;5;4;1;4;5;1;3;2;0;120
"2742";2;41401;2;2271;2;16;147;17200;6;2;1;1;2;1;3;2;48;120
"2743";2;41409;1;2252;1;16;160;0;5;2;1;1;4;1;3;2;40;120
"2744";2;50009;3;2242;1;16;146;0;6;2;1;1;3;1;3;2;40;120
"2745";2;50010;1;2644;1;12;123;15050;1;4;5;1;3;1;3;2;42;120
"2746";2;50014;1;1212;1;15;146;0;5;4;3;1;5;1;3;2;45;120
"2747";2;50029;1;2242;1;16;133;22000;5;4;1;2;6;0;1;2;45;120
"2748";2;50031;3;2271;1;16;176;12900;6;4;1;2;3;0;1;2;60;120
"2749";2;50032;1;2253;1;16;150;21500;6;2;1;1;3;1;3;2;50;120
"2750";2;50036;2;1512;2;18;148;35000;5;4;4;4;4;1;3;2;45;120
"2751";2;50045;1;2261;1;18;147;0;5;1;1;1;4;1;4;2;0;120
"2752";2;50047;1;2253;1;16;134;30000;5;2;1;1;4;1;3;2;40;120
"2753";28;41006;2;1512;2;12;87;21000;1;4;4;1;3;1;3;28;91;120
"2754";28;41007;2;2253;1;17;92;19780;1;2;1;1;3;1;3;28;60;120
"2755";28;41011;1;2622;1;9;127;7000;5;4;1;1;4;1;3;28;55;120
"2756";28;41021;1;2643;1;6;92;2150;1;4;1;5;6;0;1;28;91;120
"2757";28;41022;1;2242;1;16;95;13158;5;2;1;1;5;1;2;28;50;120
"2758";28;41024;1;2253;1;15;92;36000;6;2;1;1;2;1;3;28;65;120
"2759";28;41043;3;2242;1;16;251;0;6;2;1;1;2;1;3;28;52;120
"2760";28;41054;3;2252;1;15;105;0;6;2;1;1;2;1;3;28;45;120
"2761";28;41062;1;2253;1;16;132;0;5;2;1;1;6;1;3;28;50;120
